"","...1","participant","session","fixation_type","BIN_INDEX","sumFix","nTrials","meanFix","BIN_INDEX.Index","poly1","poly2","poly3","poly4"
"1305",1305,308613,1,"target",64,1,55,0.0181818181818182,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"1306",1306,308613,1,"target",65,1,55,0.0181818181818182,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"1307",1307,308613,1,"target",66,3,55,0.0545454545454545,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"1308",1308,308613,1,"target",67,3,55,0.0545454545454545,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"1309",1309,308613,1,"target",68,3,55,0.0545454545454545,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"1310",1310,308613,1,"target",69,2,55,0.0363636363636364,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"1311",1311,308613,1,"target",7,0,55,0,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"1312",1312,308613,1,"unrelated",0,0,55,0,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"1313",1313,308613,1,"unrelated",2,0,55,0,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"1314",1314,308613,1,"unrelated",20,3,55,0.0545454545454545,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"1315",1315,308613,1,"unrelated",21,3,55,0.0545454545454545,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"1316",1316,308613,1,"unrelated",22,0,55,0,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"1317",1317,308613,1,"unrelated",23,0,55,0,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"1318",1318,308613,1,"unrelated",24,0,55,0,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"1319",1319,308613,1,"unrelated",25,0,55,0,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"1320",1320,308613,1,"unrelated",26,0,55,0,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"1321",1321,308613,1,"unrelated",27,0,55,0,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"1322",1322,308613,1,"unrelated",28,0,55,0,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"1323",1323,308613,1,"unrelated",29,0,55,0,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"1324",1324,308613,1,"unrelated",3,0,55,0,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"1325",1325,308613,1,"unrelated",30,0,55,0,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"1326",1326,308613,1,"unrelated",31,0,55,0,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"1327",1327,308613,1,"unrelated",32,1,55,0.0181818181818182,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"1328",1328,308613,1,"unrelated",33,2,55,0.0363636363636364,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"1329",1329,308613,1,"unrelated",34,2,55,0.0363636363636364,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"1330",1330,308613,1,"unrelated",35,1,55,0.0181818181818182,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"1331",1331,308613,1,"unrelated",36,0,55,0,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"1332",1332,308613,1,"unrelated",37,0,55,0,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"1333",1333,308613,1,"unrelated",38,0,55,0,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"1334",1334,308613,1,"unrelated",39,1,55,0.0181818181818182,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"1335",1335,308613,1,"unrelated",4,0,55,0,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"1336",1336,308613,1,"unrelated",40,1,55,0.0181818181818182,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"1337",1337,308613,1,"unrelated",41,1,55,0.0181818181818182,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"1338",1338,308613,1,"unrelated",42,1,55,0.0181818181818182,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"1339",1339,308613,1,"unrelated",43,1,55,0.0181818181818182,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"1340",1340,308613,1,"unrelated",44,1,55,0.0181818181818182,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"1341",1341,308613,1,"unrelated",45,3,55,0.0545454545454545,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"1342",1342,308613,1,"unrelated",46,3,55,0.0545454545454545,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"1343",1343,308613,1,"unrelated",47,3,55,0.0545454545454545,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"1344",1344,308613,1,"unrelated",48,1,55,0.0181818181818182,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"1345",1345,308613,1,"unrelated",49,2,55,0.0363636363636364,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"1346",1346,308613,1,"unrelated",5,0,55,0,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"1347",1347,308613,1,"unrelated",50,2,55,0.0363636363636364,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"1348",1348,308613,1,"unrelated",51,1,55,0.0181818181818182,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"1349",1349,308613,1,"unrelated",52,1,55,0.0181818181818182,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"1350",1350,308613,1,"unrelated",53,0,55,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"1351",1351,308613,1,"unrelated",54,0,55,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"1352",1352,308613,1,"unrelated",55,0,55,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"1353",1353,308613,1,"unrelated",56,0,55,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"1354",1354,308613,1,"unrelated",57,1,55,0.0181818181818182,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"1355",1355,308613,1,"unrelated",58,1,55,0.0181818181818182,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"1356",1356,308613,1,"unrelated",59,1,55,0.0181818181818182,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"1357",1357,308613,1,"unrelated",6,0,55,0,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"1358",1358,308613,1,"unrelated",60,2,55,0.0363636363636364,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"1359",1359,308613,1,"unrelated",61,1,55,0.0181818181818182,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"1360",1360,308613,1,"unrelated",62,1,55,0.0181818181818182,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"1361",1361,308613,1,"unrelated",63,1,55,0.0181818181818182,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"1362",1362,308613,1,"unrelated",64,0,55,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"1363",1363,308613,1,"unrelated",65,0,55,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"1364",1364,308613,1,"unrelated",66,0,55,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"1365",1365,308613,1,"unrelated",67,0,55,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"1366",1366,308613,1,"unrelated",68,0,55,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"1367",1367,308613,1,"unrelated",69,0,55,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"1368",1368,308613,1,"unrelated",7,0,55,0,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"1369",1369,308613,2,"phonological",0,0,59,0,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"1370",1370,308613,2,"phonological",2,0,59,0,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"1371",1371,308613,2,"phonological",20,2,59,0.0338983050847458,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"1372",1372,308613,2,"phonological",21,2,59,0.0338983050847458,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"1373",1373,308613,2,"phonological",22,2,59,0.0338983050847458,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"1374",1374,308613,2,"phonological",23,2,59,0.0338983050847458,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"1375",1375,308613,2,"phonological",24,0,59,0,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"1376",1376,308613,2,"phonological",25,0,59,0,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"1377",1377,308613,2,"phonological",26,1,59,0.0169491525423729,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"1378",1378,308613,2,"phonological",27,2,59,0.0338983050847458,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"1379",1379,308613,2,"phonological",28,2,59,0.0338983050847458,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"1380",1380,308613,2,"phonological",29,2,59,0.0338983050847458,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"1381",1381,308613,2,"phonological",3,0,59,0,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"1382",1382,308613,2,"phonological",30,2,59,0.0338983050847458,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"1383",1383,308613,2,"phonological",31,2,59,0.0338983050847458,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"1384",1384,308613,2,"phonological",32,1,59,0.0169491525423729,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"1385",1385,308613,2,"phonological",33,2,59,0.0338983050847458,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"1386",1386,308613,2,"phonological",34,2,59,0.0338983050847458,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"1387",1387,308613,2,"phonological",35,2,59,0.0338983050847458,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"1388",1388,308613,2,"phonological",36,1,59,0.0169491525423729,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"1389",1389,308613,2,"phonological",37,0,59,0,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"1390",1390,308613,2,"phonological",38,0,59,0,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"1391",1391,308613,2,"phonological",39,0,59,0,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"1392",1392,308613,2,"phonological",4,0,59,0,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"1393",1393,308613,2,"phonological",40,0,59,0,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"1394",1394,308613,2,"phonological",41,0,59,0,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"1395",1395,308613,2,"phonological",42,0,59,0,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"1396",1396,308613,2,"phonological",43,2,59,0.0338983050847458,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"1397",1397,308613,2,"phonological",44,2,59,0.0338983050847458,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"1398",1398,308613,2,"phonological",45,1,59,0.0169491525423729,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"1399",1399,308613,2,"phonological",46,0,59,0,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"1400",1400,308613,2,"phonological",47,1,59,0.0169491525423729,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"1401",1401,308613,2,"phonological",48,1,59,0.0169491525423729,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"1402",1402,308613,2,"phonological",49,0,59,0,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"1403",1403,308613,2,"phonological",5,0,59,0,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"1404",1404,308613,2,"phonological",50,0,59,0,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"1405",1405,308613,2,"phonological",51,0,59,0,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"1406",1406,308613,2,"phonological",52,0,59,0,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"1407",1407,308613,2,"phonological",53,0,59,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"1408",1408,308613,2,"phonological",54,0,59,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"1409",1409,308613,2,"phonological",55,0,59,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"1410",1410,308613,2,"phonological",56,0,59,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"1411",1411,308613,2,"phonological",57,0,59,0,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"1412",1412,308613,2,"phonological",58,0,59,0,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"1413",1413,308613,2,"phonological",59,0,59,0,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"1414",1414,308613,2,"phonological",6,0,59,0,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"1415",1415,308613,2,"phonological",60,0,59,0,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"1416",1416,308613,2,"phonological",61,0,59,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"1417",1417,308613,2,"phonological",62,0,59,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"1418",1418,308613,2,"phonological",63,0,59,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"1419",1419,308613,2,"phonological",64,0,59,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"1420",1420,308613,2,"phonological",65,0,59,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"1421",1421,308613,2,"phonological",66,0,59,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"1422",1422,308613,2,"phonological",67,0,59,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"1423",1423,308613,2,"phonological",68,0,59,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"1424",1424,308613,2,"phonological",69,0,59,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"1425",1425,308613,2,"phonological",7,0,59,0,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"1426",1426,308613,2,"semantic",0,0,59,0,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"1427",1427,308613,2,"semantic",2,0,59,0,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"1428",1428,308613,2,"semantic",20,6,59,0.101694915254237,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"1429",1429,308613,2,"semantic",21,4,59,0.0677966101694915,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"1430",1430,308613,2,"semantic",22,6,59,0.101694915254237,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"1431",1431,308613,2,"semantic",23,6,59,0.101694915254237,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"1432",1432,308613,2,"semantic",24,5,59,0.0847457627118644,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"1433",1433,308613,2,"semantic",25,4,59,0.0677966101694915,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"1434",1434,308613,2,"semantic",26,3,59,0.0508474576271186,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"1435",1435,308613,2,"semantic",27,2,59,0.0338983050847458,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"1436",1436,308613,2,"semantic",28,3,59,0.0508474576271186,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"1437",1437,308613,2,"semantic",29,2,59,0.0338983050847458,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"1438",1438,308613,2,"semantic",3,0,59,0,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"1439",1439,308613,2,"semantic",30,1,59,0.0169491525423729,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"1440",1440,308613,2,"semantic",31,4,59,0.0677966101694915,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"1441",1441,308613,2,"semantic",32,3,59,0.0508474576271186,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"1442",1442,308613,2,"semantic",33,5,59,0.0847457627118644,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"1443",1443,308613,2,"semantic",34,4,59,0.0677966101694915,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"1444",1444,308613,2,"semantic",35,3,59,0.0508474576271186,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"1445",1445,308613,2,"semantic",36,2,59,0.0338983050847458,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"1446",1446,308613,2,"semantic",37,3,59,0.0508474576271186,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"1447",1447,308613,2,"semantic",38,3,59,0.0508474576271186,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
"1448",1448,308613,2,"semantic",39,2,59,0.0338983050847458,27,-0.00354562155244505,-0.125874406486321,-0.042149273674044,0.134279928911134
"1449",1449,308613,2,"semantic",4,0,59,0,4,-0.247459931798233,0.215855851090021,-0.0766554449919331,-0.0519205577573336
"1450",1450,308613,2,"semantic",40,1,59,0.0169491525423729,28,0.00342335874029174,-0.123219644897902,-0.0573302100468187,0.128279390822765
"1451",1451,308613,2,"semantic",41,0,59,0,29,0.0103923390330285,-0.119874967574291,-0.0718465777199485,0.119652223677668
"1452",1452,308613,2,"semantic",42,0,59,0,30,0.0173613193257653,-0.115840374515487,-0.08557166919985,0.108547601772573
"1453",1453,308613,2,"semantic",43,0,59,0,31,0.0243302996185021,-0.111115865721492,-0.0983787769929403,0.0951474521139743
"1454",1454,308613,2,"semantic",44,0,59,0,32,0.0312992799112389,-0.105701441192305,-0.110141193605636,0.0796664544181369
"1455",1455,308613,2,"semantic",45,0,59,0,33,0.0382682602039757,-0.099597100927925,-0.120732211544354,0.0623520411110932
"1456",1456,308613,2,"semantic",46,0,59,0,34,0.0452372404967125,-0.0928028449283534,-0.130025123315512,0.0434843973286446
"1457",1457,308613,2,"semantic",47,0,59,0,35,0.0522062207894493,-0.0853186731935896,-0.137893221425525,0.02337646091636
"1458",1458,308613,2,"semantic",48,0,59,0,36,0.0591752010821861,-0.0771445857236338,-0.144209798380811,0.00237392242957767
"1459",1459,308613,2,"semantic",49,0,59,0,37,0.0661441813749229,-0.0682805825184859,-0.148848146687787,-0.0191447748665969
"1460",1460,308613,2,"semantic",5,0,59,0,5,-0.240490951505496,0.194363561946717,-0.0352705648948769,-0.126497826821889
"1461",1461,308613,2,"semantic",50,0,59,0,38,0.0731131616676596,-0.0587266635781459,-0.151681558852869,-0.0407684349972886
"1462",1462,308613,2,"semantic",51,0,59,0,39,0.0800821419603964,-0.0484828289026138,-0.152583327382474,-0.0620531092778549
"1463",1463,308613,2,"semantic",52,0,59,0,40,0.0870511222531332,-0.0375490784918897,-0.151426744783019,-0.0825220963138848
"1464",1464,308613,2,"semantic",53,0,59,0,41,0.09402010254587,-0.0259254123459734,-0.148085103560922,-0.101665942001199
"1465",1465,308613,2,"semantic",54,0,59,0,42,0.100989082838607,-0.0136118304648651,-0.142431696222598,-0.118942439525848
"1466",1466,308613,2,"semantic",55,0,59,0,43,0.107958063131344,-0.000608332848564711,-0.134339815274464,-0.133776629364118
"1467",1467,308613,2,"semantic",56,0,59,0,44,0.11492704342408,0.0130850805029278,-0.123682753222938,-0.145560799282523
"1468",1468,308613,2,"semantic",57,0,59,0,45,0.121896023716817,0.0274684095896123,-0.110333802574436,-0.153654484337811
"1469",1469,308613,2,"semantic",58,0,59,0,46,0.128865004009554,0.042541654411489,-0.0941662558353751,-0.15738446687696
"1470",1470,308613,2,"semantic",59,0,59,0,47,0.135833984302291,0.0583048149685577,-0.0750534055121718,-0.156044776537181
"1471",1471,308613,2,"semantic",6,0,59,0,6,-0.233521971212759,0.173561188538605,0.00234412162641305,-0.188288618174581
"1472",1472,308613,2,"semantic",60,0,59,0,48,0.142802964595028,0.0747578912608186,-0.0528685441112433,-0.148896690245915
"1473",1473,308613,2,"semantic",61,0,59,0,49,0.149771944887764,0.0919008832882715,-0.027484964139006,-0.135168732220837
"1474",1474,308613,2,"semantic",62,0,59,0,50,0.156740925180501,0.109733791050916,0.00122404189812295,-0.114056673969852
"1475",1475,308613,2,"semantic",63,0,59,0,51,0.163709905473238,0.128256614548754,0.0333851814937267,-0.0847235342910967
"1476",1476,308613,2,"semantic",64,0,59,0,52,0.170678885765975,0.147469353781783,0.0691251621413887,-0.0462995792729401
"1477",1477,308613,2,"semantic",65,0,59,0,53,0.177647866058711,0.167372008750004,0.108570691334692,0.00211767770601801
"1478",1478,308613,2,"semantic",66,0,59,0,54,0.184616846351448,0.187964579453417,0.15184847656722,0.0614634759769448
"1479",1479,308613,2,"semantic",67,0,59,0,55,0.191585826644185,0.209247065892023,0.199085225332555,0.132705807580777
"1480",1480,308613,2,"semantic",68,0,59,0,56,0.198554806936922,0.23121946806582,0.250407645124281,0.21684541726822
"1481",1481,308613,2,"semantic",69,0,59,0,57,0.205523787229659,0.25388178597481,0.305942443435981,0.314915802499746
"1482",1482,308613,2,"semantic",7,1,59,0.0169491525423729,7,-0.226552990920022,0.153448730865686,0.0363153220655198,-0.238290102360574
"1483",1483,308613,2,"target",0,0,59,0,1,-0.27533585296918,0.308724165015157,-0.282431051009487,0.395343051364708
"1484",1484,308613,2,"target",2,0,59,0,2,-0.261397892383706,0.260910176582205,-0.171242615887677,0.139745859236871
"1485",1485,308613,2,"target",20,36,59,0.610169491525424,8,-0.135956247114444,-0.0452308869797893,0.204035603875583,-0.209585110880311
"1486",1486,308613,2,"target",21,38,59,0.644067796610169,9,-0.128987266821707,-0.0556845243600198,0.200302285990359,-0.180897684504513
"1487",1487,308613,2,"target",22,39,59,0.661016949152542,10,-0.12201828652897,-0.0654482460050581,0.194826094426699,-0.151448183967282
"1488",1488,308613,2,"target",23,41,59,0.694915254237288,11,-0.115049306236234,-0.0745220519149044,0.187733736678187,-0.121709736457489
"1489",1489,308613,2,"target",24,43,59,0.728813559322034,12,-0.108080325943497,-0.0829059420895585,0.179151920238406,-0.0921227164542352
"1490",1490,308613,2,"target",25,41,59,0.694915254237288,13,-0.10111134565076,-0.0905999165290206,0.169207352600939,-0.0630947457268562
"1491",1491,308613,2,"target",26,40,59,0.677966101694915,14,-0.0941423653580233,-0.0976039752332906,0.158026741259369,-0.0350006933349173
"1492",1492,308613,2,"target",27,40,59,0.677966101694915,15,-0.0871733850652865,-0.103918118202369,0.14573679370728,-0.00818267562821627
"1493",1493,308613,2,"target",28,42,59,0.711864406779661,16,-0.0802044047725497,-0.109542345436254,0.132464217438254,0.0170499437532176
"1494",1494,308613,2,"target",29,42,59,0.711864406779661,17,-0.0732354244798129,-0.114476656934948,0.118335719945875,0.0404205538791238
"1495",1495,308613,2,"target",3,0,59,0,3,-0.254428912090969,0.238038055968517,-0.12193722615834,0.0364731122740197
"1496",1496,308613,2,"target",30,41,59,0.694915254237288,18,-0.0662664441870762,-0.11872105269845,0.103478008723725,0.0616852965290094
"1497",1497,308613,2,"target",31,37,59,0.627118644067797,19,-0.0592974638943394,-0.122275532726759,0.0880177912653895,0.0806330661921507
"1498",1498,308613,2,"target",32,35,59,0.593220338983051,20,-0.0523284836016026,-0.125140097019877,0.0720817750644498,0.0970855100675917
"1499",1499,308613,2,"target",33,35,59,0.593220338983051,21,-0.0453595033088658,-0.127314745577802,0.0557966676144896,0.110897028064144
"1500",1500,308613,2,"target",34,31,59,0.525423728813559,22,-0.038390523016129,-0.128799478400536,0.0392891764090921,0.121954772800391
"1501",1501,308613,2,"target",35,27,59,0.457627118644068,23,-0.0314215427233922,-0.129594295488077,0.0226860089418404,0.130178649604679
"1502",1502,308613,2,"target",36,19,59,0.322033898305085,24,-0.0244525624306554,-0.129699196840426,0.00611387270631778,0.135521316515128
"1503",1503,308613,2,"target",37,18,59,0.305084745762712,25,-0.0174835821379186,-0.129114182457583,-0.0103005248038926,0.137968184279622
"1504",1504,308613,2,"target",38,18,59,0.305084745762712,26,-0.0105146018451818,-0.127839252339548,-0.0264304760952076,0.137537416355817
